name,time,duration,duration_with_traffic,diff
Vallarta,2019-05-04 03:44:21.350498,8.366666666666667,9.4,1.0333333333333332
Juarez,2019-05-04 03:44:21.350498,6.0,8.933333333333334,2.9333333333333336
Hidalgo,2019-05-04 03:44:21.350498,5.316666666666666,7.3,1.9833333333333334
Federalismo,2019-05-04 03:44:21.350498,5.95,9.216666666666667,3.2666666666666666
Alcalde,2019-05-04 03:44:21.350498,9.366666666666667,9.033333333333333,-0.3333333333333339
Enrique_Diaz_de_Leon,2019-05-04 03:44:21.350498,8.033333333333333,12.533333333333333,4.5
Lopez_Mateos,2019-05-04 03:44:21.350498,10.65,13.783333333333333,3.133333333333333
Avila_Camacho,2019-05-04 03:44:21.350498,8.0,11.316666666666666,3.3166666666666664
Independencia,2019-05-04 03:44:21.350498,17.966666666666665,29.266666666666666,11.3
Lazaro_Cardenas,2019-05-04 03:44:21.350498,6.816666666666666,7.933333333333334,1.1166666666666671
