name,time,duration,duration_with_traffic,diff
Vallarta,2019-05-03 22:44:21.350509,6.116666666666666,12.65,6.533333333333334
Juarez,2019-05-03 22:44:21.350509,6.0,16.016666666666666,10.016666666666666
Hidalgo,2019-05-03 22:44:21.350509,5.316666666666666,17.8,12.483333333333334
Federalismo,2019-05-03 22:44:21.350509,5.95,14.416666666666666,8.466666666666665
Alcalde,2019-05-03 22:44:21.350509,9.366666666666667,13.083333333333334,3.716666666666667
Enrique_Diaz_de_Leon,2019-05-03 22:44:21.350509,8.033333333333333,16.7,8.666666666666666
Lopez_Mateos,2019-05-03 22:44:21.350509,10.65,27.016666666666666,16.366666666666667
Avila_Camacho,2019-05-03 22:44:21.350509,8.0,14.683333333333334,6.683333333333334
Independencia,2019-05-03 22:44:21.350509,17.966666666666665,39.0,21.033333333333335
Lazaro_Cardenas,2019-05-03 22:44:21.350509,6.816666666666666,12.75,5.933333333333334
