name,time,duration,duration_with_traffic,diff
Vallarta,2019-05-04 01:44:21.350558,6.116666666666666,7.533333333333333,1.416666666666667
Juarez,2019-05-04 01:44:21.350558,6.0,13.75,7.75
Hidalgo,2019-05-04 01:44:21.350558,5.316666666666666,13.233333333333333,7.916666666666666
Federalismo,2019-05-04 01:44:21.350558,5.95,12.166666666666666,6.216666666666666
Alcalde,2019-05-04 01:44:21.350558,9.366666666666667,11.816666666666666,2.4499999999999993
Enrique_Diaz_de_Leon,2019-05-04 01:44:21.350558,8.033333333333333,15.366666666666667,7.333333333333334
Lopez_Mateos,2019-05-04 01:44:21.350558,10.65,26.3,15.65
Avila_Camacho,2019-05-04 01:44:21.350558,8.0,13.733333333333333,5.7333333333333325
Independencia,2019-05-04 01:44:21.350558,17.966666666666665,35.516666666666666,17.55
Lazaro_Cardenas,2019-05-04 01:44:21.350558,6.816666666666666,9.333333333333334,2.5166666666666675
