name,time,duration,duration_with_traffic,diff
Vallarta,2019-05-03 12:44:21.352264,6.116666666666666,11.683333333333334,5.566666666666667
Juarez,2019-05-03 12:44:21.352264,6.0,15.25,9.25
Hidalgo,2019-05-03 12:44:21.352264,5.316666666666666,7.533333333333333,2.216666666666667
Federalismo,2019-05-03 12:44:21.352264,5.95,14.05,8.100000000000001
Alcalde,2019-05-03 12:44:21.352264,9.366666666666667,12.733333333333333,3.3666666666666654
Enrique_Diaz_de_Leon,2019-05-03 12:44:21.352264,8.033333333333333,17.383333333333333,9.35
Lopez_Mateos,2019-05-03 12:44:21.352264,10.65,14.733333333333333,4.083333333333332
Avila_Camacho,2019-05-03 12:44:21.352264,8.0,14.55,6.550000000000001
Independencia,2019-05-03 12:44:21.352264,17.966666666666665,34.45,16.483333333333338
Lazaro_Cardenas,2019-05-03 12:44:21.352264,6.816666666666666,9.266666666666667,2.450000000000001
